item_id,feature_id,data
12816,4,1
12817,0,1
12817,1,1
12818,0,1
12818,3,1
12819,0,1
12819,1,1
12820,0,1
12820,1,1
12821,0,1
12821,2,1
12822,0,1
12822,1,1
12823,0,2
12823,1,1
12824,0,1
12824,3,1
12825,0,3
12825,4,1
12827,0,11
12827,4,1
12828,0,21
12828,4,1
12829,0,2
12829,1,1
12830,0,3
12830,1,1
12831,0,27
12831,4,1
12832,0,1
12832,3,1
12833,0,1
12833,3,1
12834,0,1
12834,1,1
12835,0,21
12835,4,1
12837,0,1
12837,1,1
12838,0,1
12838,1,1
12839,0,1
12839,3,1
12841,0,20
12841,4,1
12842,0,1
12842,2,1
12843,0,1
12843,3,1
12845,0,1
12845,3,1
12846,0,1
12846,1,1
12847,0,1
12847,1,1
12849,0,1
12849,1,1
12850,0,34
12850,4,1
12851,0,24
12851,4,1
12852,0,13
12852,4,1
12853,0,26
12853,4,1
12854,0,1
12854,1,1
12855,0,1
12855,3,1
12856,0,4
12856,4,1
12857,0,1
12857,1,1
12859,0,1
12859,2,1
12861,0,3
12861,1,1
12862,0,1
12862,3,1
12863,0,21
12863,4,1
12864,0,3
12864,1,1
12866,0,3
12866,4,1
12867,0,1
12867,3,1
12868,0,13
12868,4,1
12869,0,1
12869,3,1
12870,0,1
12870,1,1
12872,0,1
12872,3,1
12873,0,1
12873,2,1
12874,0,3
12874,4,1
12876,0,7
12876,1,1
12878,0,1
12878,3,1
12880,0,3
12880,1,1
12881,0,1
12881,1,1
12882,0,3
12882,1,1
12883,0,25
12883,4,1
12884,0,1
12884,1,1
12885,0,1
12885,1,1
12887,0,1
12887,1,1
12888,0,9
12888,4,1
12889,0,1
12889,1,1
12891,0,9
12891,4,1
12893,0,1
12893,1,1
12895,0,1
12895,3,1
12896,0,1
12896,1,1
12898,0,1
12898,1,1
12899,0,1
12899,1,1
12900,0,7
12900,4,1
12903,0,1
12903,1,1
12904,0,1
12904,3,1
12905,0,14
12905,4,1
12909,0,1
12909,3,1
12910,0,27
12910,4,1
12912,0,1
12912,1,1
12914,0,3
12914,1,1
12915,0,47
12915,4,1
12916,0,1
12916,1,1
12917,0,52
12917,4,1
12918,0,1
12918,1,1
12920,0,1
12920,1,1
12924,0,2
12924,1,1
12925,0,3
12925,4,1
12928,0,1
12928,3,1
12930,0,2
12930,1,1
12931,0,26
12931,4,1
12933,0,3
12933,4,1
12934,0,1
12934,1,1
12935,0,1
12935,3,1
12936,0,1
12936,2,1
12937,0,1
12937,1,1
12938,0,1
12938,3,1
12939,0,1
12939,1,1
12940,0,3
12940,4,1
12941,0,1
12941,1,1
12942,0,1
12942,1,1
12943,0,1
12943,3,1
12945,0,21
12945,4,1
12946,0,3
12946,4,1
12947,0,1
12947,3,1
12948,0,1
12948,1,1
12949,0,1
12949,1,1
12952,0,1
12952,3,1
12953,0,7
12953,4,1
12954,0,40
12954,4,1
12955,0,3
12955,1,1
12956,0,1
12956,1,1
12957,0,1
12957,3,1
12958,0,3
12958,1,1
12959,0,14
12959,4,1
12960,0,1
12960,3,1
12961,0,2
12961,1,1
12965,0,1
12965,3,1
12966,0,1
12966,1,1
12967,0,3
12967,4,1
12969,0,1001
12969,4,1
12970,0,11
12970,4,1
12971,0,1
12971,3,1
12972,0,27
12972,4,1
12973,0,1
12973,1,1
12974,0,38
12974,4,1
12975,0,14
12975,4,1
12976,0,28
12976,4,1
12977,0,37
12977,4,1
12978,0,1
12978,2,1
12980,0,21
12980,4,1
12981,0,24
12981,4,1
12982,0,5
12982,4,1
12985,0,1
12985,1,1
12987,0,1117
12987,4,1
12988,0,1
12988,3,1
12990,0,1
12990,1,1
12992,0,268
12992,4,1
12994,0,1
12994,2,1
12995,0,1
12995,1,1
12996,0,1
12996,1,1
12997,0,1
12997,3,1
12998,0,3
12998,4,1
13000,0,1
13000,1,1
13001,0,17
13001,4,1
13002,0,1
13002,1,1
13003,0,1
13003,1,1
13005,0,1
13005,2,1
13007,0,1
13007,2,1
13008,0,1
13008,1,1
13009,0,1
13009,3,1
13010,0,1
13010,3,1
13011,0,17
13011,4,1
13012,0,1
13012,3,1
13014,0,1
13014,1,1
13015,0,13
13015,4,1
13017,0,1
13017,1,1
13018,0,6
13018,4,1
13019,0,1
13019,1,1
13020,0,33
13020,4,1
13022,0,1
13022,3,1
13023,0,1
13023,3,1
13024,0,1
13024,1,1
13025,0,11
13025,4,1
13026,0,1
13026,1,1
13029,0,1
13029,3,1
13031,0,2
13031,1,1
13034,0,1
13034,3,1
13035,0,2
13035,4,1
13036,0,1
13036,1,1
13037,0,1
13037,2,1
13038,0,1
13038,1,1
13039,0,1
13039,3,1
13040,0,1
13040,1,1
13041,0,27
13041,4,1
13043,0,1
13043,3,1
13044,0,3
13044,1,1
13045,0,3
13045,4,1
13046,0,1
13046,2,1
13047,0,1
13047,1,1
13048,0,1
13048,1,1
13049,0,1
13049,3,1
13050,0,4
13050,4,1
13051,0,1
13051,1,1
13052,0,1
13052,1,1
13053,0,1
13053,1,1
13054,0,1
13054,3,1
13055,0,25
13055,4,1
13056,0,1
13056,1,1
13057,0,5
13057,4,1
13058,0,1
13058,1,1
13060,0,1
13060,3,1
13061,0,1
13061,3,1
13062,0,1
13062,2,1
13063,0,2
13063,1,1
13065,0,3
13065,2,1
13067,0,22
13067,4,1
13068,0,25
13068,4,1
13070,0,1
13070,1,1
13071,0,27
13071,4,1
13073,0,1
13073,1,1
13074,0,73
13074,4,1
13075,0,1
13075,1,1
13076,0,26
13076,4,1
13078,0,1
13078,3,1
13079,0,1
13079,1,1
13080,0,1
13080,1,1
13081,0,11
13081,4,1
13082,0,1
13082,1,1
13083,0,1
13083,1,1
13085,0,5
13085,4,1
13086,0,1
13086,3,1
13087,0,12
13087,4,1
13088,0,1
13088,1,1
13089,0,1
13089,3,1
13091,0,1
13091,1,1
13092,0,1
13092,3,1
13093,0,3
13093,1,1
13094,0,23
13094,4,1
13095,0,1
13095,3,1
13096,0,53
13096,4,1
13097,0,1
13097,1,1
13099,0,1
13099,2,1
13100,0,1
13100,1,1
13101,0,1
13101,1,1
13103,0,25
13103,4,1
13104,0,1
13104,3,1
13105,0,1
13105,1,1
13106,0,1
13106,1,1
13107,0,390
13107,4,1
13109,0,21
13109,4,1
13110,0,1
13110,3,1
13111,0,1
13111,1,1
13113,0,1
13113,1,1
13114,0,1
13114,1,1
13115,0,13
13115,4,1
13117,0,3
13117,1,1
13119,0,11
13119,4,1
13120,0,1
13120,2,1
13121,0,17
13121,4,1
13122,0,1
13122,1,1
13123,0,10
13123,4,1
13124,0,1
13124,2,1
13125,0,1
13125,3,1
13126,0,1
13126,3,1
13127,0,3
13127,4,1
13128,0,40
13128,4,1
13129,0,19
13129,4,1
13131,0,1
13131,1,1
13132,0,1
13132,1,1
13133,0,5
13133,1,1
13134,0,1
13134,1,1
13135,0,36
13135,4,1
13136,0,8
13136,4,1
13137,0,1
13137,4,1
13139,0,53
13139,4,1
13141,0,1
13141,3,1
13142,0,52
13142,4,1
13143,0,1
13143,1,1
13144,0,1
13144,1,1
13145,0,1
13145,1,1
13146,0,3
13146,1,1
13147,0,3
13147,4,1
13148,0,1
13148,1,1
13149,0,3
13149,1,1
13150,0,1
13150,3,1
13152,0,1
13152,1,1
13153,0,1
13153,1,1
13154,0,1
13154,2,1
13155,0,10
13155,4,1
13156,0,1
13156,1,1
13157,0,1
13157,2,1
13158,0,2
13158,4,1
13159,0,1
13159,1,1
13160,0,1
13160,1,1
13161,0,21
13161,4,1
13162,0,1
13162,3,1
13164,0,3
13164,1,1
13165,0,17
13165,4,1
13167,0,3
13167,1,1
13168,0,1
13168,1,1
13169,0,17
13169,4,1
13170,0,1
13170,3,1
13171,0,1
13171,3,1
13172,0,1
13172,1,1
13173,0,1
13173,3,1
13174,0,21
13174,4,1
13175,0,12
13175,4,1
13176,0,1
13176,1,1
13177,0,1
13177,1,1
13178,0,27
13178,4,1
13179,0,13
13179,4,1
13181,0,1
13181,1,1
13183,0,33
13183,4,1
13184,0,16
13184,4,1
13185,0,4
13185,4,1
13186,0,24
13186,1,1
13187,0,1
13187,1,1
13188,0,1
13188,1,1
13189,0,1
13189,1,1
13190,0,14
13190,4,1
13192,0,3
13192,1,1
13196,0,37
13196,4,1
13197,0,1
13197,1,1
13198,0,1
13198,3,1
13199,0,1
13199,1,1
13200,0,1
13200,1,1
13201,0,9
13201,4,1
13202,0,1
13202,1,1
13203,0,1
13203,3,1
13204,0,27
13204,4,1
13205,0,27
13205,4,1
13206,0,1
13206,3,1
13207,0,2
13207,1,1
13208,0,1
13208,1,1
13209,0,1
13209,3,1
13210,0,1
13210,1,1
13211,0,1
13211,1,1
13212,0,1
13212,1,1
13213,0,1
13213,3,1
13214,0,1
13214,1,1
13215,0,1
13215,3,1
13216,0,9
13216,4,1
13217,0,1
13217,2,1
13218,0,1
13218,3,1
13219,0,1
13219,1,1
13220,0,1
13220,1,1
13221,0,1
13221,3,1
13222,0,9
13222,4,1
13223,0,1
13223,2,1
13224,0,17
13224,4,1
13225,0,21
13225,4,1
13226,0,1
13226,3,1
13228,0,3
13228,1,1
13229,0,1
13229,1,1
13231,0,1
13231,1,1
13232,0,14
13232,4,1
13233,0,1
13233,1,1
13234,0,1
13234,1,1
13238,0,1
13238,1,1
13241,0,1
13241,3,1
13242,0,3
13242,1,1
13243,0,1
13243,1,1
13245,0,1
13245,1,1
13246,0,3
13246,4,1
13247,0,7
13247,4,1
13249,0,33
13249,2,1
13250,0,1
13250,3,1
13252,0,1
13252,3,1
13254,0,23
13254,4,1
13255,0,1
13255,1,1
13256,0,14
13256,4,1
13260,0,3
13260,1,1
13261,0,18
13261,4,1
13262,0,1
13262,1,1
13263,0,1
13263,1,1
13264,0,1
13264,3,1
13265,0,1
13265,1,1
13266,0,1
13266,3,1
13267,0,1
13267,1,1
13268,0,2
13268,4,1
13269,0,16
13269,4,1
13270,0,1
13270,3,1
13271,0,1
13271,1,1
13274,0,27
13274,4,1
13276,0,1
13276,1,1
13277,0,1
13277,1,1
13278,0,1
13278,3,1
13279,0,3
13279,4,1
13280,0,1
13280,3,1
13281,0,1
13281,1,1
13282,0,1
13282,1,1
13283,0,1
13283,1,1
13284,0,1
13284,3,1
13285,0,7
13285,4,1
13287,0,1
13287,1,1
13288,0,1
13288,3,1
13290,0,3
13290,1,1
13291,0,23
13291,4,1
13293,0,3
13293,4,1
13294,0,12
13294,4,1
13296,0,1
13296,1,1
13297,0,15
13297,4,1
13298,0,1
13298,1,1
13299,0,1
13299,3,1
13300,0,1
13300,1,1
13302,0,3
13302,1,1
13303,0,21
13303,4,1
13304,0,1
13304,1,1
13306,0,44
13306,4,1
13307,0,1
13307,1,1
13308,0,10
13308,4,1
13309,0,3
13309,1,1
13310,0,3
13310,1,1
13313,0,58
13313,4,1
13314,0,13
13314,4,1
13315,0,19
13315,4,1
13316,0,2
13316,1,1
13317,0,26
13317,4,1
13318,0,3
13318,1,1
13320,0,1
13320,2,1
13322,0,1
13322,1,1
13323,0,1
13323,3,1
13324,0,1
13324,1,1
13325,0,27
13325,4,1
13327,0,1
13327,3,1
13328,0,1
13328,1,1
13329,0,1
13329,3,1
13330,0,1
13330,3,1
13331,0,1
13331,1,1
13332,0,1
13332,3,1
13333,0,4
13333,1,1
13334,0,12
13334,4,1
13335,0,3
13335,1,1
13337,0,1
13337,1,1
13338,0,1
13338,1,1
13339,0,1
13339,3,1
13340,0,1
13340,1,1
13341,0,1
13341,3,1
13342,0,3
13342,1,1
13343,0,1
13343,1,1
13344,0,2
13344,4,1
13345,0,1
13345,1,1
13346,0,1
13346,2,1
13347,0,1
13347,3,1
13348,0,9
13348,4,1
13349,0,1
13349,3,1
13350,0,1
13350,3,1
13351,0,1
13351,1,1
13352,0,11
13352,4,1
13353,0,2
13353,1,1
13354,0,3
13354,4,1
13355,0,1
13355,1,1
13356,0,14
13356,4,1
13358,0,1
13358,3,1
13361,0,25
13361,4,1
13362,0,19
13362,4,1
13363,0,1
13363,3,1
13364,0,1
13364,1,1
13365,0,1
13365,3,1
13366,0,1001
13366,4,1
13367,0,27
13367,4,1
13369,0,1
13369,3,1
13370,0,1
13370,3,1
13371,0,53
13371,4,1
13374,0,8
13374,4,1
13375,0,1
13375,1,1
13376,0,13
13376,4,1
13377,0,1
13377,1,1
13378,0,21
13378,4,1
13379,0,1
13379,1,1
13380,0,1
13380,1,1
13382,0,1
13382,1,1
13385,0,13
13385,4,1
13386,0,1
13386,1,1
13387,0,1
13387,1,1
13388,0,1
13388,3,1
13389,0,3
13389,4,1
13390,0,1
13390,1,1
13391,0,1
13391,1,1
13393,0,1
13393,1,1
13394,0,1
13394,3,1
13395,0,3
13395,1,1
13396,0,12
13396,4,1
13398,0,13
13398,4,1
13399,0,1
13399,3,1
13400,0,30
13400,4,1
13401,0,1
13401,3,1
13403,0,1
13403,1,1
13404,0,3
13404,1,1
13405,0,1
13405,3,1
13406,0,2
13406,1,1
13407,0,1
13407,3,1
13408,0,9
13408,4,1
13411,0,1
13411,3,1
13413,0,1
13413,1,1
13415,0,2
13415,1,1
13416,0,1
13416,1,1
13417,0,1
13417,1,1
13418,0,1
13418,1,1
13419,0,1
13419,1,1
13420,0,1
13420,3,1
13421,0,3
13421,1,1
13422,0,1
13422,3,1
13423,0,1
13423,3,1
13424,0,23
13424,4,1
13425,0,1
13425,1,1
13426,0,1
13426,3,1
13428,0,3
13428,4,1
13429,0,1
13429,3,1
13430,0,1
13430,1,1
13431,0,1
13431,1,1
13432,0,1
13432,1,1
13433,0,1
13433,3,1
13435,0,1
13435,1,1
13438,0,1
13438,1,1
13439,0,1
13439,3,1
13440,0,1
13440,1,1
13441,0,27
13441,4,1
13442,0,3
13442,4,1
13443,0,1
13443,3,1
13444,0,1
13444,1,1
13445,0,1
13445,1,1
13447,0,1
13447,3,1
13448,0,3
13448,1,1
13449,0,1
13449,1,1
13450,0,130
13450,4,1
13451,0,1
13451,1,1
13452,0,3
13452,1,1
13454,0,1
13454,1,1
13455,0,1
13455,3,1
13456,0,25
13456,4,1
13457,0,11
13457,4,1
13459,0,1
13459,3,1
13460,0,21
13460,4,1
13461,0,18
13461,4,1
13462,0,3
13462,1,1
13463,0,1
13463,1,1
13464,0,27
13464,4,1
13466,0,24
13466,4,1
13467,0,163
13467,4,1
13468,0,3
13468,1,1
13469,0,1
13469,2,1
13470,0,1
13470,1,1
13472,0,21
13472,4,1
13473,0,3
13473,1,1
13474,0,1
13474,3,1
13476,0,1
13476,1,1
13477,0,2
13477,4,1
13478,0,1
13478,2,1
13479,0,49
13479,4,1
13480,0,1
13480,1,1
13482,0,1
13482,3,1
13483,0,1
13483,1,1
13484,0,1
13484,1,1
13487,0,1
13487,1,1
13488,0,2
13488,4,1
13489,0,1
13489,1,1
13490,0,1
13490,2,1
13491,0,13
13491,4,1
13493,0,1
13493,3,1
13494,0,14
13494,4,1
13495,0,1
13495,1,1
13496,0,1
13496,1,1
13497,0,14
13497,4,1
13498,0,3
13498,4,1
13500,0,1
13500,1,1
13501,0,1
13501,2,1
13504,0,1
13504,2,1
13506,0,3
13506,1,1
13507,0,1
13507,1,1
13508,0,13
13508,4,1
13510,0,1
13510,3,1
13511,0,1
13511,1,1
13512,0,1
13512,3,1
13513,0,17
13513,4,1
13515,0,1
13515,3,1
13516,0,1
13516,1,1
13517,0,26
13517,4,1
13518,0,1
13518,3,1
13519,0,41
13519,4,1
13520,0,1
13520,1,1
13521,0,1
13521,1,1
13522,0,23
13522,4,1
13524,0,17
13524,2,1
13526,0,1
13526,3,1
13527,0,3
13527,4,1
13528,0,1
13528,1,1
13529,0,25
13529,4,1
13531,0,1
13531,3,1
13532,0,3
13532,1,1
13533,0,1
13533,1,1
13534,0,3
13534,1,1
13535,0,1
13535,1,1
13536,0,21
13536,4,1
13538,0,1
13538,1,1
13539,0,17
13539,4,1
13540,0,1
13540,2,1
13541,0,1
13541,1,1
13542,0,1
13542,3,1
13543,0,1
13543,3,1
13544,0,15
13544,4,1
13545,0,1
13545,1,1
13546,0,1
13546,3,1
13547,0,37
13547,4,1
13548,0,13
13548,4,1
13550,0,1
13550,1,1
13551,0,27
13551,4,1
13552,0,1
13552,1,1
13553,0,1
13553,2,1
13554,0,1
13554,1,1
13556,0,704
13556,4,1
13557,0,1
13557,3,1
13558,0,4
13558,4,1
13559,0,22
13559,4,1
13560,0,11
13560,4,1
13561,0,3
13561,1,1
13563,0,2
13563,4,1
13564,0,1
13564,1,1
13568,0,1
13568,3,1
13569,0,18
13569,4,1
13570,0,1
13570,3,1
13573,0,26
13573,4,1
13574,0,15
13574,4,1
13575,0,1
13575,1,1
13576,0,2
13576,4,1
13578,0,1
13578,3,1
13580,0,1
13580,3,1
13581,0,1
13581,1,1
13582,0,1
13582,1,1
13583,0,1
13583,1,1
13585,0,1
13585,1,1
13586,0,1
13586,1,1
13587,0,1
13587,2,1
13590,0,1
13590,1,1
13591,0,1
13591,1,1
13593,0,13
13593,4,1
13594,0,1
13594,1,1
13595,0,1
13595,2,1
13596,0,101
13596,4,1
13598,0,1
13598,1,1
13599,0,1
13599,1,1
13601,0,3
13601,1,1
13602,0,1
13602,1,1
13603,0,14
13603,4,1
13604,0,1
13604,3,1
13605,0,13
13605,4,1
13606,0,15
13606,4,1
13607,0,23
13607,4,1
13608,0,6
13608,4,1
13609,0,3
13609,4,1
13611,0,1
13611,3,1
13612,0,1
13612,1,1
13613,0,3
13613,4,1
13614,0,1
13614,3,1
13617,0,1
13617,1,1
13618,0,1
13618,1,1
13619,0,1
13619,1,1
13620,0,18
13620,4,1
13621,0,1
13621,2,1
13622,0,1
13622,3,1
13624,0,1
13624,1,1
13625,0,11
13625,4,1
13626,0,3
13626,1,1
13628,0,1
13628,3,1
13630,0,7
13630,4,1
13632,0,1
13632,2,1
13634,0,1
13634,1,1
13636,0,3
13636,4,1
13637,0,13
13637,4,1
13638,0,1
13638,2,1
13639,0,1
13639,1,1
13641,0,1
13641,1,1
13643,0,13
13643,4,1
13646,0,25
13646,4,1
13647,0,1
13647,1,1
13648,0,1
13648,1,1
13650,0,16
13650,4,1
13651,0,37
13651,4,1
13652,0,1
13652,1,1
13653,0,1
13653,1,1
13654,0,2
13654,1,1
13655,0,1
13655,3,1
13657,0,21
13657,4,1
13658,0,8
13658,2,1
13659,0,1
13659,1,1
13660,0,1
13660,1,1
13662,0,1
13662,3,1
13663,0,9
13663,4,1
13665,0,1
13665,1,1
13666,0,3
13666,4,1
13667,0,1
13667,3,1
13669,0,3
13669,1,1
13670,0,13
13670,4,1
13671,0,9
13671,2,1
13673,0,1
13673,2,1
13674,0,1
13674,3,1
13676,0,1
13676,1,1
13677,0,7
13677,4,1
13678,0,3
13678,1,1
13679,0,11
13679,4,1
13680,0,12
13680,4,1
13681,0,27
13681,4,1
13682,0,10
13682,4,1
13683,0,8
13683,4,1
13687,0,1
13687,1,1
13688,0,1
13688,1,1
13690,0,1
13690,3,1
13691,0,25
13691,4,1
13692,0,1
13692,3,1
13693,0,1
13693,1,1
13694,0,1
13694,1,1
13696,0,1
13696,3,1
13697,0,14
13697,4,1
13698,0,1
13698,3,1
13699,0,3
13699,1,1
13700,0,13
13700,4,1
13701,0,3
13701,1,1
13702,0,1
13702,1,1
13703,0,1
13703,1,1
13704,0,23
13704,4,1
13705,0,1
13705,1,1
13707,0,1
13707,1,1
13708,0,1
13708,1,1
13709,0,1
13709,1,1
13710,0,2
13710,1,1
13711,0,2
13711,4,1
13713,0,1
13713,1,1
13714,0,1
13714,1,1
13715,0,27
13715,4,1
13716,0,1
13716,1,1
13718,0,1
13718,3,1
13719,0,1
13719,3,1
13720,0,4
13720,4,1
13721,0,1
13721,1,1
13722,0,14
13722,4,1
13724,0,1
13724,1,1
13725,0,1
13725,1,1
13726,0,1
13726,1,1
13728,0,19
13728,4,1
13729,0,1
13729,1,1
13730,0,1
13730,3,1
13732,0,1
13732,3,1
13733,0,1
13733,3,1
13734,0,1
13734,1,1
13735,0,3
13735,2,1
13736,0,1
13736,3,1
13737,0,1
13737,3,1
13738,0,17
13738,4,1
13739,0,1
13739,3,1
13740,0,1
13740,1,1
13741,0,1
13741,1,1
13742,0,1
13742,1,1
13743,0,4
13743,1,1
13744,0,1
13744,3,1
13745,0,1
13745,1,1
13746,0,1
13746,1,1
13747,0,3
13747,4,1
13748,0,1
13748,1,1
13749,0,1
13749,1,1
13750,0,1
13750,2,1
13751,0,3
13751,1,1
13752,0,3
13752,1,1
13754,0,27
13754,4,1
13755,0,1
13755,1,1
13756,0,1
13756,2,1
13757,0,1
13757,1,1
13758,0,1
13758,3,1
13760,0,1
13760,1,1
13761,0,3
13761,1,1
13762,0,3
13762,1,1
13763,0,1
13763,3,1
13764,0,1
13764,1,1
13765,0,1
13765,1,1
13766,0,1
13766,2,1
13767,0,2
13767,1,1
13768,0,2
13768,1,1
13769,0,12
13769,4,1
13770,0,2
13770,4,1
13771,0,1
13771,3,1
13772,0,4
13772,4,1
13774,0,1
13774,1,1
13775,0,27
13775,4,1
13777,0,9
13777,4,1
13778,0,1
13778,1,1
13779,0,1
13779,3,1
13780,0,1
13780,2,1
13781,0,1
13781,2,1
13783,0,27
13783,4,1
13785,0,1
13785,3,1
13786,0,13
13786,4,1
13787,0,3
13787,1,1
13788,0,1
13788,1,1
13790,0,13
13790,4,1
13793,0,1
13793,1,1
13794,0,1
13794,1,1
13795,0,1
13795,1,1
13796,0,1
13796,1,1
13797,0,1
13797,1,1
13798,0,1
13798,1,1
13800,0,9
13800,4,1
13801,0,8
13801,4,1
13802,0,31
13802,4,1
13803,0,1
13803,1,1
13804,0,1
13804,4,1
13805,0,1
13805,1,1
13806,0,1
13806,1,1
13807,0,1
13807,3,1
13808,0,17
13808,4,1
13809,0,1
13809,1,1
13810,0,9
13810,4,1
13811,0,1
13811,3,1
13812,0,1
13812,1,1
13813,0,2
13813,4,1
13815,0,1
13815,1,1
13817,0,1
13817,3,1
13818,0,14
13818,4,1
13819,0,10
13819,4,1
13820,0,1
13820,3,1
13821,0,1
13821,1,1
13822,0,3
13822,1,1
13823,0,1
13823,3,1
13824,0,1
13824,3,1
13825,0,1
13825,3,1
13826,0,18
13826,4,1
13827,0,13
13827,4,1
13828,0,3
13828,1,1
13829,0,1
13829,3,1
13831,0,1
13831,1,1
13832,0,1
13832,1,1
13833,0,1
13833,1,1
13834,0,11
13834,4,1
13835,0,1
13835,1,1
13836,0,3
13836,4,1
13837,0,365
13837,4,1
13838,0,17
13838,4,1
13840,0,1
13840,1,1
13841,0,1
13841,3,1
13843,0,58
13843,4,1
13847,0,1
13847,3,1
13849,0,1
13849,1,1
13850,0,37
13850,4,1
13851,0,11
13851,4,1
13853,0,1
13853,3,1
13854,0,1
13854,3,1
13855,0,1
13855,3,1
13856,0,2
13856,1,1
13857,0,14
13857,4,1
13859,0,1
13859,1,1
13860,0,19
13860,4,1
13863,0,1
13863,1,1
13864,0,1
13864,3,1
13865,0,1
13865,1,1
13867,0,1
13867,1,1
13868,0,1
13868,3,1
13869,0,33
13869,4,1
13870,0,1
13870,3,1
13871,0,14
13871,4,1
13873,0,1
13873,3,1
13874,0,1
13874,1,1
13875,0,14
13875,4,1
13876,0,1
13876,1,1
13878,0,1
13878,1,1
13879,0,19
13879,4,1
13881,0,1
13881,3,1
13882,0,1
13882,1,1
13883,0,267
13883,4,1
13884,0,1
13884,1,1
13885,0,1
13885,1,1
13886,0,30
13886,4,1
13887,0,1
13887,3,1
13888,0,3
13888,1,1
13889,0,1
13889,1,1
13890,0,1
13890,2,1
13891,0,1
13891,1,1
13892,0,25
13892,4,1
13893,0,1
13893,1,1
13894,0,17
13894,4,1
13896,0,16
13896,4,1
13897,0,31
13897,4,1
13898,0,14
13898,4,1
13900,0,1
13900,3,1
13901,0,1
13901,1,1
13902,0,1
13902,3,1
13903,0,1
13903,3,1
13904,0,14
13904,4,1
13905,0,1
13905,3,1
13906,0,3
13906,4,1
13907,0,25
13907,4,1
13908,0,1
13908,1,1
13909,0,3
13909,1,1
13910,0,1
13910,1,1
13911,0,1
13911,1,1
13912,0,1
13912,3,1
13913,0,1
13913,1,1
13914,0,1
13914,1,1
13915,0,1
13915,1,1
13917,0,25
13917,4,1
13918,0,1
13918,4,1
13919,0,9
13919,2,1
13920,0,1
13920,1,1
13922,0,1
13922,2,1
13923,0,1
13923,1,1
13924,0,1
13924,1,1
13925,0,1
13925,1,1
13926,0,1
13926,1,1
13928,0,1
13928,3,1
13929,0,3
13929,1,1
13930,0,1
13930,3,1
13931,0,14
13931,4,1
13932,0,3
13932,4,1
13935,0,1
13935,3,1
13936,0,1
13936,1,1
13937,0,1
13937,3,1
13938,0,1
13938,3,1
13939,0,3
13939,1,1
13941,0,3
13941,1,1
13942,0,1
13942,1,1
13946,0,1
13946,1,1
13947,0,5
13947,4,1
13948,0,1
13948,1,1
13949,0,7
13949,4,1
13951,0,1
13951,3,1
13953,0,1
13953,1,1
13954,0,1
13954,2,1
13956,0,34
13956,4,1
13957,0,1
13957,1,1
13958,0,1
13958,1,1
13959,0,23
13959,4,1
13961,0,1
13961,1,1
13963,0,1
13963,1,1
13964,0,2
13964,1,1
13965,0,1
13965,3,1
13967,0,3
13967,1,1
13969,0,27
13969,4,1
13970,0,3
13970,1,1
13971,0,1
13971,1,1
13972,0,1
13972,1,1
13974,0,3
13974,1,1
13975,0,1
13975,1,1
13977,0,1
13977,3,1
13978,0,118
13978,4,1
13979,0,24
13979,4,1
13980,0,2
13980,1,1
13981,0,1
13981,1,1
13982,0,3
13982,4,1
13983,0,1
13983,3,1
13984,0,1
13984,1,1
13985,0,1
13985,3,1
13986,0,1
13986,1,1
13988,0,1
13988,3,1
13989,0,1
13989,1,1
13990,0,1
13990,1,1
13991,0,2
13991,4,1
13992,0,1
13992,1,1
13993,0,1
13993,2,1
13994,0,1
13994,1,1
13995,0,2
13995,1,1
13996,0,2
13996,1,1
13997,0,1
13997,1,1
13999,0,1
13999,3,1
14000,0,1
14000,3,1
14001,0,1
14001,3,1
14002,0,21
14002,4,1
14003,0,21
14003,4,1
14004,0,3
14004,4,1
14006,0,1
14006,3,1
14007,0,1
14007,1,1
14008,0,3
14008,1,1
14010,0,3
14010,1,1
14011,0,1
14011,1,1
14012,0,24
14012,4,1
14014,0,14
14014,4,1
14018,0,27
14018,4,1
14019,0,3
14019,1,1
14020,0,2
14020,1,1
14021,0,25
14021,4,1
14022,0,1
14022,1,1
14023,0,2
14023,1,1
14024,0,1
14024,1,1
14026,0,52
14026,4,1
14027,0,1
14027,1,1
14029,0,1
14029,1,1
14030,0,1
14030,3,1
14031,0,1
14031,1,1
14033,0,1
14033,1,1
14038,0,23
14038,4,1
14039,0,3
14039,4,1
14040,0,10
14040,4,1
14041,0,17
14041,4,1
14042,0,3
14042,1,1
14044,0,2
14044,4,1
14045,0,4
14045,4,1
14047,0,17
14047,4,1
14048,0,1
14048,1,1
14049,0,1
14049,3,1
14050,0,51
14050,4,1
14051,0,1
14051,1,1
14052,0,13
14052,4,1
14053,0,1
14053,3,1
14054,0,1
14054,1,1
14056,0,3
14056,1,1
14057,0,1
14057,1,1
14058,0,3
14058,1,1
14059,0,24
14059,4,1
14060,0,1
14060,3,1
14063,0,1
14063,1,1
14064,0,1
14064,1,1
14065,0,1
14065,1,1
14066,0,1
14066,1,1
14067,0,3
14067,1,1
14069,0,9
14069,4,1
14070,0,27
14070,4,1
14071,0,3
14071,4,1
14073,0,3
14073,1,1
14074,0,1
14074,3,1
14075,0,16
14075,4,1
14076,0,1
14076,1,1
14077,0,3
14077,1,1
14078,0,36
14078,4,1
14079,0,2
14079,1,1
14080,0,1
14080,2,1
14081,0,1
14081,1,1
14082,0,19
14082,4,1
14086,0,11
14086,4,1
14087,0,4
